,Date,event_type,country,fatalities,event_id_cnty
12969,2023-09-25,Violence against civilians,Zimbabwe,0,2
12970,2023-09-26,Battles,Afghanistan,8,4
12971,2023-09-26,Battles,Armenia,0,2
12972,2023-09-26,Battles,Azerbaijan,6,22
12973,2023-09-26,Battles,Bangladesh,0,1
12974,2023-09-26,Battles,India,6,9
12975,2023-09-26,Battles,Indonesia,0,1
12976,2023-09-26,Battles,Myanmar,118,89
12977,2023-09-26,Battles,Pakistan,13,17
12978,2023-09-26,Battles,Papua New Guinea,41,14
12979,2023-09-26,Battles,Philippines,9,5
12980,2023-09-26,Battles,Ukraine,222,126
12981,2023-09-26,Explosions/Remote violence,Afghanistan,5,2
12982,2023-09-26,Explosions/Remote violence,Azerbaijan,9,22
12983,2023-09-26,Explosions/Remote violence,French Polynesia,0,1
12984,2023-09-26,Explosions/Remote violence,India,0,1
12985,2023-09-26,Explosions/Remote violence,Myanmar,48,73
12986,2023-09-26,Explosions/Remote violence,Pakistan,0,3
12987,2023-09-26,Explosions/Remote violence,Russia,2,180
12988,2023-09-26,Explosions/Remote violence,Thailand,0,1
12989,2023-09-26,Explosions/Remote violence,Ukraine,272,752
12990,2023-09-26,Explosions/Remote violence,United States,0,2
12991,2023-09-26,Violence against civilians,Afghanistan,6,11
12992,2023-09-26,Violence against civilians,Azerbaijan,4,4
12993,2023-09-26,Violence against civilians,Bangladesh,3,7
12994,2023-09-26,Violence against civilians,Canada,1,1
12995,2023-09-26,Violence against civilians,China,0,12
12996,2023-09-26,Violence against civilians,Cyprus,0,1
12997,2023-09-26,Violence against civilians,France,0,1
12998,2023-09-26,Violence against civilians,Georgia,0,1
12999,2023-09-26,Violence against civilians,Greece,0,1
13000,2023-09-26,Violence against civilians,India,8,10
13001,2023-09-26,Violence against civilians,Indonesia,0,1
13002,2023-09-26,Violence against civilians,Kazakhstan,0,1
13003,2023-09-26,Violence against civilians,Kosovo,0,2
13004,2023-09-26,Violence against civilians,Myanmar,56,64
13005,2023-09-26,Violence against civilians,Nepal,0,2
13006,2023-09-26,Violence against civilians,Pakistan,5,6
13007,2023-09-26,Violence against civilians,Papua New Guinea,10,9
13008,2023-09-26,Violence against civilians,Philippines,16,15
13009,2023-09-26,Violence against civilians,Poland,0,2
13010,2023-09-26,Violence against civilians,Russia,4,10
13011,2023-09-26,Violence against civilians,Tajikistan,0,1
13012,2023-09-26,Violence against civilians,Ukraine,1,1
13013,2023-09-26,Violence against civilians,Uzbekistan,0,2
13014,2023-10-02,Battles,Benin,2,1
13015,2023-10-02,Battles,Brazil,102,148
13016,2023-10-02,Battles,Burkina Faso,84,14
13017,2023-10-02,Battles,Cameroon,20,9
13018,2023-10-02,Battles,Central African Republic,7,5
13019,2023-10-02,Battles,Chad,45,8
13020,2023-10-02,Battles,Chile,0,1
13021,2023-10-02,Battles,Colombia,8,25
13022,2023-10-02,Battles,Democratic Republic of Congo,23,6
13023,2023-10-02,Battles,Ecuador,1,1
13024,2023-10-02,Battles,El Salvador,0,1
13025,2023-10-02,Battles,Ethiopia,66,16
13026,2023-10-02,Battles,Guatemala,2,3
13027,2023-10-02,Battles,Guyana,0,1
13028,2023-10-02,Battles,Haiti,10,8
13029,2023-10-02,Battles,Iran,9,5
13030,2023-10-02,Battles,Iraq,10,30
13031,2023-10-02,Battles,Jamaica,2,3
13032,2023-10-02,Battles,Kenya,0,2
13033,2023-10-02,Battles,Lebanon,1,3
13034,2023-10-02,Battles,Madagascar,21,6
13035,2023-10-02,Battles,Mali,74,13
13036,2023-10-02,Battles,Mexico,26,24
13037,2023-10-02,Battles,Niger,1,3
13038,2023-10-02,Battles,Nigeria,24,10
13039,2023-10-02,Battles,Palestine,3,28
13040,2023-10-02,Battles,Puerto Rico,1,2
13041,2023-10-02,Battles,Somalia,103,20
13042,2023-10-02,Battles,South Sudan,0,1
13043,2023-10-02,Battles,Sudan,118,30
13044,2023-10-02,Battles,Syria,82,79
13045,2023-10-02,Battles,Trinidad and Tobago,0,1
13046,2023-10-02,Battles,Turkey,1,69
13047,2023-10-02,Battles,Uganda,0,1
13048,2023-10-02,Battles,Venezuela,4,6
13049,2023-10-02,Battles,Yemen,25,20
13050,2023-10-02,Explosions/Remote violence,Angola,1,1
13051,2023-10-02,Explosions/Remote violence,Burkina Faso,24,10
13052,2023-10-02,Explosions/Remote violence,Burundi,0,1
13053,2023-10-02,Explosions/Remote violence,Cameroon,8,4
13054,2023-10-02,Explosions/Remote violence,Central African Republic,3,1
13055,2023-10-02,Explosions/Remote violence,Colombia,0,9
13056,2023-10-02,Explosions/Remote violence,Democratic Republic of Congo,5,3
13057,2023-10-02,Explosions/Remote violence,Ethiopia,3,2
13058,2023-10-02,Explosions/Remote violence,Iraq,9,48
13059,2023-10-02,Explosions/Remote violence,Israel,0,4
13060,2023-10-02,Explosions/Remote violence,Lebanon,0,1
13061,2023-10-02,Explosions/Remote violence,Mali,2,2
13062,2023-10-02,Explosions/Remote violence,Mozambique,3,1
13063,2023-10-02,Explosions/Remote violence,Niger,2,1
13064,2023-10-02,Explosions/Remote violence,Nigeria,2,1
13065,2023-10-02,Explosions/Remote violence,Palestine,0,12
13066,2023-10-02,Explosions/Remote violence,Somalia,40,7
13067,2023-10-02,Explosions/Remote violence,Sudan,72,24
13068,2023-10-02,Explosions/Remote violence,Syria,31,94
13069,2023-10-02,Explosions/Remote violence,Tunisia,0,1
13070,2023-10-02,Explosions/Remote violence,Turkey,0,19
13071,2023-10-02,Explosions/Remote violence,Venezuela,0,1
13072,2023-10-02,Explosions/Remote violence,Yemen,0,6
13073,2023-10-02,Violence against civilians,Brazil,83,86
13074,2023-10-02,Violence against civilians,Burkina Faso,7,4
13075,2023-10-02,Violence against civilians,Burundi,0,1
13076,2023-10-02,Violence against civilians,Cameroon,3,13
13077,2023-10-02,Violence against civilians,Central African Republic,13,5
13078,2023-10-02,Violence against civilians,Chad,2,2
13079,2023-10-02,Violence against civilians,Colombia,120,122
13080,2023-10-02,Violence against civilians,Cuba,0,2
13081,2023-10-02,Violence against civilians,Democratic Republic of Congo,47,15
13082,2023-10-02,Violence against civilians,Dominican Republic,0,1
13083,2023-10-02,Violence against civilians,Ecuador,1,1
13084,2023-10-02,Violence against civilians,El Salvador,1,3
13085,2023-10-02,Violence against civilians,Ethiopia,35,15
13086,2023-10-02,Violence against civilians,Guatemala,4,5
13087,2023-10-02,Violence against civilians,Guinea,1,1
13088,2023-10-02,Violence against civilians,Haiti,7,4
13089,2023-10-02,Violence against civilians,Honduras,12,10
13090,2023-10-02,Violence against civilians,Iraq,6,6
13091,2023-10-02,Violence against civilians,Israel,0,1
13092,2023-10-02,Violence against civilians,Jamaica,21,10
13093,2023-10-02,Violence against civilians,Kenya,12,8
13094,2023-10-02,Violence against civilians,Madagascar,1,8
13095,2023-10-02,Violence against civilians,Malawi,0,1
13096,2023-10-02,Violence against civilians,Mali,20,5
13097,2023-10-02,Violence against civilians,Mexico,76,66
13098,2023-10-02,Violence against civilians,Morocco,0,1
13099,2023-10-02,Violence against civilians,Mozambique,2,4
13100,2023-10-02,Violence against civilians,Niger,0,1
13101,2023-10-02,Violence against civilians,Nigeria,39,32
13102,2023-10-02,Violence against civilians,Palestine,0,6
13103,2023-10-02,Violence against civilians,Puerto Rico,1,1
13104,2023-10-02,Violence against civilians,Senegal,0,1
13105,2023-10-02,Violence against civilians,Somalia,1,2
13106,2023-10-02,Violence against civilians,South Africa,0,1
13107,2023-10-02,Violence against civilians,South Sudan,7,5
13108,2023-10-02,Violence against civilians,Sudan,9,6
13109,2023-10-02,Violence against civilians,Syria,5,41
13110,2023-10-02,Violence against civilians,Trinidad and Tobago,7,6
13111,2023-10-02,Violence against civilians,Turkey,0,6
13112,2023-10-02,Violence against civilians,Uganda,6,4
13113,2023-10-02,Violence against civilians,Venezuela,2,2
13114,2023-10-02,Violence against civilians,Yemen,3,5
13115,2023-10-02,Violence against civilians,Zimbabwe,0,2
13116,2023-10-02,Violence against civilians,eSwatini,3,1
13117,2023-10-03,Battles,Afghanistan,15,10
13118,2023-10-03,Battles,Azerbaijan,365,30
13119,2023-10-03,Battles,India,6,9
13120,2023-10-03,Battles,Indonesia,0,2
13121,2023-10-03,Battles,Myanmar,14,25
13122,2023-10-03,Battles,Pakistan,27,21
13123,2023-10-03,Battles,Papua New Guinea,4,2
13124,2023-10-03,Battles,Philippines,32,12
13125,2023-10-03,Battles,Russia,0,2
13126,2023-10-03,Battles,Ukraine,157,123
13127,2023-10-03,Explosions/Remote violence,Afghanistan,0,1
13128,2023-10-03,Explosions/Remote violence,Azerbaijan,106,9
13129,2023-10-03,Explosions/Remote violence,India,0,1
13130,2023-10-03,Explosions/Remote violence,Moldova,0,1
13131,2023-10-03,Explosions/Remote violence,Myanmar,6,24
13132,2023-10-03,Explosions/Remote violence,Pakistan,65,8
13133,2023-10-03,Explosions/Remote violence,Romania,0,1
13134,2023-10-03,Explosions/Remote violence,Russia,0,114
13135,2023-10-03,Explosions/Remote violence,Ukraine,169,713
13136,2023-10-03,Violence against civilians,Afghanistan,2,6
13137,2023-10-03,Violence against civilians,Bangladesh,2,3
13138,2023-10-03,Violence against civilians,China,0,4
13139,2023-10-03,Violence against civilians,Germany,0,1
13140,2023-10-03,Violence against civilians,India,10,18
13141,2023-10-03,Violence against civilians,Indonesia,0,1
13142,2023-10-03,Violence against civilians,Kyrgyzstan,0,1
13143,2023-10-03,Violence against civilians,Myanmar,22,25
13144,2023-10-03,Violence against civilians,Nepal,0,1
13145,2023-10-03,Violence against civilians,Pakistan,10,9
13146,2023-10-03,Violence against civilians,Papua New Guinea,2,3
13147,2023-10-03,Violence against civilians,Philippines,18,18
13148,2023-10-03,Violence against civilians,Russia,0,5
13149,2023-10-03,Violence against civilians,Ukraine,0,1
13150,2023-10-09,Battles,Benin,0,1
13151,2023-10-09,Battles,Brazil,46,55
13152,2023-10-09,Battles,Burkina Faso,51,9
13153,2023-10-09,Battles,Cameroon,24,17
13154,2023-10-09,Battles,Central African Republic,9,3
13155,2023-10-09,Battles,Colombia,14,15
13156,2023-10-09,Battles,Democratic Republic of Congo,169,136
13157,2023-10-09,Battles,Dominican Republic,0,1
13158,2023-10-09,Battles,El Salvador,1,1
13159,2023-10-09,Battles,Ethiopia,30,12
13160,2023-10-09,Battles,Haiti,254,91
13161,2023-10-09,Battles,Honduras,2,1
13162,2023-10-09,Battles,Iraq,9,29
13163,2023-10-09,Battles,Jamaica,2,2
13164,2023-10-09,Battles,Kenya,23,8
13165,2023-10-09,Battles,Lebanon,0,1
13166,2023-10-09,Battles,Madagascar,8,6
13167,2023-10-09,Battles,Mali,60,7
13168,2023-10-09,Battles,Mexico,11,16
13169,2023-10-09,Battles,Mozambique,0,1
13170,2023-10-09,Battles,Niger,0,1
13171,2023-10-09,Battles,Nigeria,9,9
13172,2023-10-09,Battles,Palestine,3,16
13173,2023-10-09,Battles,Somalia,25,9
13174,2023-10-09,Battles,South Sudan,522,52
13175,2023-10-09,Battles,Sudan,202,45
13176,2023-10-09,Battles,Syria,23,55
13177,2023-10-09,Battles,Trinidad and Tobago,3,3
13178,2023-10-09,Battles,Turkey,2,5
13179,2023-10-09,Battles,Uganda,0,2
13180,2023-10-09,Battles,Venezuela,7,6
13181,2023-10-09,Battles,Yemen,1165,421
13182,2023-10-09,Explosions/Remote violence,Brazil,0,2
13183,2023-10-09,Explosions/Remote violence,Burkina Faso,7,4
13184,2023-10-09,Explosions/Remote violence,Cameroon,1,1
13185,2023-10-09,Explosions/Remote violence,Colombia,3,5
13186,2023-10-09,Explosions/Remote violence,Democratic Republic of Congo,0,2
13187,2023-10-09,Explosions/Remote violence,Iraq,0,90
13188,2023-10-09,Explosions/Remote violence,Kenya,0,1
13189,2023-10-09,Explosions/Remote violence,Lebanon,0,1
13190,2023-10-09,Explosions/Remote violence,Mali,17,4
13191,2023-10-09,Explosions/Remote violence,Mozambique,3,3
13192,2023-10-09,Explosions/Remote violence,Nigeria,0,1
13193,2023-10-09,Explosions/Remote violence,Palestine,0,4
13194,2023-10-09,Explosions/Remote violence,Saudi Arabia,1,1
13195,2023-10-09,Explosions/Remote violence,Somalia,3,4
13196,2023-10-09,Explosions/Remote violence,South Sudan,6,4
13197,2023-10-09,Explosions/Remote violence,Sudan,51,51
13198,2023-10-09,Explosions/Remote violence,Syria,65,223
13199,2023-10-09,Explosions/Remote violence,Turkey,0,2
13200,2023-10-09,Explosions/Remote violence,Venezuela,0,2
13201,2023-10-09,Explosions/Remote violence,Yemen,39,230
13202,2023-10-09,Violence against civilians,Angola,1,1
13203,2023-10-09,Violence against civilians,Benin,4,5
13204,2023-10-09,Violence against civilians,Brazil,53,56
13205,2023-10-09,Violence against civilians,Burkina Faso,41,14
13206,2023-10-09,Violence against civilians,Burundi,0,1
13207,2023-10-09,Violence against civilians,Cameroon,5,8
13208,2023-10-09,Violence against civilians,Central African Republic,0,2
13209,2023-10-09,Violence against civilians,Chad,1,2
13210,2023-10-09,Violence against civilians,Chile,1,3
13211,2023-10-09,Violence against civilians,Colombia,29,41
13212,2023-10-09,Violence against civilians,Cuba,0,1
13213,2023-10-09,Violence against civilians,Democratic Republic of Congo,127,16
13214,2023-10-09,Violence against civilians,Dominican Republic,2,2
13215,2023-10-09,Violence against civilians,Ecuador,7,2
13216,2023-10-09,Violence against civilians,El Salvador,1,2
13217,2023-10-09,Violence against civilians,Ethiopia,22,9
13218,2023-10-09,Violence against civilians,Guatemala,3,3
13219,2023-10-09,Violence against civilians,Haiti,237,180
13220,2023-10-09,Violence against civilians,Honduras,8,6
13221,2023-10-09,Violence against civilians,Iraq,5,5
13222,2023-10-09,Violence against civilians,Israel,0,3
13223,2023-10-09,Violence against civilians,Ivory Coast,1,1
13224,2023-10-09,Violence against civilians,Jamaica,4,4
13225,2023-10-09,Violence against civilians,Kenya,10,11
13226,2023-10-09,Violence against civilians,Madagascar,0,4
13227,2023-10-09,Violence against civilians,Malawi,0,1
13228,2023-10-09,Violence against civilians,Mali,19,7
13229,2023-10-09,Violence against civilians,Mexico,81,81
13230,2023-10-09,Violence against civilians,Mozambique,0,1
13231,2023-10-09,Violence against civilians,Niger,1,1
13232,2023-10-09,Violence against civilians,Nigeria,27,29
13233,2023-10-09,Violence against civilians,Palestine,0,18
13234,2023-10-09,Violence against civilians,Peru,0,1
13235,2023-10-09,Violence against civilians,Puerto Rico,6,6
13236,2023-10-09,Violence against civilians,Somalia,3,5
13237,2023-10-09,Violence against civilians,South Africa,0,1
13238,2023-10-09,Violence against civilians,South Sudan,205,45
13239,2023-10-09,Violence against civilians,Sudan,29,14
13240,2023-10-09,Violence against civilians,Syria,5,31
13241,2023-10-09,Violence against civilians,Tanzania,0,1
13242,2023-10-09,Violence against civilians,Trinidad and Tobago,8,5
13243,2023-10-09,Violence against civilians,Turkey,1,1
13244,2023-10-09,Violence against civilians,Uganda,3,5
13245,2023-10-09,Violence against civilians,Venezuela,4,4
13246,2023-10-09,Violence against civilians,Yemen,55,88
13247,2023-10-10,Battles,Afghanistan,6,6
13248,2023-10-10,Battles,Armenia,1,2
13249,2023-10-10,Battles,Azerbaijan,1,3
13250,2023-10-10,Battles,Bangladesh,2,2
13251,2023-10-10,Battles,India,3,6
13252,2023-10-10,Battles,Kosovo,5,1
13253,2023-10-10,Battles,Kyrgyzstan,1,1
13254,2023-10-10,Battles,Myanmar,8,17
13255,2023-10-10,Battles,Pakistan,39,20
13256,2023-10-10,Battles,Philippines,6,6
13257,2023-10-10,Battles,Thailand,0,10
13258,2023-10-10,Battles,Ukraine,216,165
13259,2023-10-10,Explosions/Remote violence,Afghanistan,3,1
13260,2023-10-10,Explosions/Remote violence,Azerbaijan,1,4
13261,2023-10-10,Explosions/Remote violence,Belarus,0,1
13262,2023-10-10,Explosions/Remote violence,India,1,2
13263,2023-10-10,Explosions/Remote violence,Myanmar,33,28
13264,2023-10-10,Explosions/Remote violence,Pakistan,9,7
13265,2023-10-10,Explosions/Remote violence,Romania,0,1
13266,2023-10-10,Explosions/Remote violence,Russia,0,102
13267,2023-10-10,Explosions/Remote violence,Thailand,1,5
13268,2023-10-10,Explosions/Remote violence,Ukraine,149,643
13269,2023-10-10,Violence against civilians,Afghanistan,1,9
13270,2023-10-10,Violence against civilians,Albania,0,2
13271,2023-10-10,Violence against civilians,Bangladesh,2,4
13272,2023-10-10,Violence against civilians,Belarus,0,2
13273,2023-10-10,Violence against civilians,China,0,2
13274,2023-10-10,Violence against civilians,Greece,0,1
13275,2023-10-10,Violence against civilians,India,3,15
13276,2023-10-10,Violence against civilians,Indonesia,0,2
13277,2023-10-10,Violence against civilians,Kyrgyzstan,0,1
13278,2023-10-10,Violence against civilians,Myanmar,28,18
13279,2023-10-10,Violence against civilians,Nepal,0,1
13280,2023-10-10,Violence against civilians,Pakistan,17,16
13281,2023-10-10,Violence against civilians,Philippines,6,7
13282,2023-10-10,Violence against civilians,Russia,2,6
13283,2023-10-10,Violence against civilians,Sri Lanka,0,1
13284,2023-10-10,Violence against civilians,United States,0,1
13285,2023-10-10,Violence against civilians,Uzbekistan,0,1
13286,2023-10-16,Battles,Brazil,73,83
13287,2023-10-16,Battles,Burkina Faso,44,16
13288,2023-10-16,Battles,Cameroon,0,4
13289,2023-10-16,Battles,Central African Republic,15,3
13290,2023-10-16,Battles,Colombia,10,14
13291,2023-10-16,Battles,Democratic Republic of Congo,12,25
13292,2023-10-16,Battles,Ethiopia,45,25
13293,2023-10-16,Battles,Ghana,1,1
13294,2023-10-16,Battles,Guatemala,0,1
13295,2023-10-16,Battles,Haiti,12,7
13296,2023-10-16,Battles,Iraq,110,96
13297,2023-10-16,Battles,Israel,190,23
13298,2023-10-16,Battles,Jamaica,2,3
13299,2023-10-16,Battles,Kenya,0,2
13300,2023-10-16,Battles,Libya,0,1
13301,2023-10-16,Battles,Madagascar,2,2
13302,2023-10-16,Battles,Mali,93,18
13303,2023-10-16,Battles,Mexico,16,21
13304,2023-10-16,Battles,Niger,0,1
13305,2023-10-16,Battles,Nigeria,42,19
13306,2023-10-16,Battles,Palestine,8,61
13307,2023-10-16,Battles,Somalia,5,17
13308,2023-10-16,Battles,South Sudan,0,1
13309,2023-10-16,Battles,Sudan,124,35
13310,2023-10-16,Battles,Syria,81,51
13311,2023-10-16,Battles,Trinidad and Tobago,2,3
13312,2023-10-16,Battles,Turkey,4,3
13313,2023-10-16,Battles,Venezuela,14,11
13314,2023-10-16,Battles,Yemen,56,21
13315,2023-10-16,Explosions/Remote violence,Burkina Faso,9,3
13316,2023-10-16,Explosions/Remote violence,Colombia,1,3
13317,2023-10-16,Explosions/Remote violence,Democratic Republic of Congo,15,1
13318,2023-10-16,Explosions/Remote violence,Iraq,41,69
